Depth      CNPOR        DPOR         GR         RHOB        RHOC        RILD        RILM        RLL3       RxoRt         SP         SSD         DCAL        ABHV         DT         ITT        MEL15       MEL20       MELCAL       SPOR        TBHV    
  3130.0000     13.8039     57.9866     38.5302      1.7184      0.0336      3.8078      4.0359      9.7177    -36.6199    -83.2104   1749.5923   -999.2500    116.3818     60.2774      0.0000   -999.2500   -999.2500      7.5828      8.9656    231.6634
  3130.5000     14.1330     54.2605     40.1144      1.7821      0.0672      3.4236      3.6054      8.6804    -36.3655    -84.1219   1799.9303   -999.2500    116.3077     61.7531      0.0000   -999.2500   -999.2500      7.6199     10.0093    231.5068
  3131.0000     15.1512     50.9336     37.8858      1.8390      0.0951      3.1169      3.3180      8.7066    -40.1509    -84.9603   1839.2086   -999.2500    116.2325     63.2758      0.0000   -999.2500   -999.2500      7.6007     11.0861    231.3492
  3131.5000     16.4020     48.1144     34.3147      1.8872      0.1158      2.8926      3.0907      9.4819    -46.4051    -85.6774   1863.4236   -999.2500    116.1566     64.6249      0.0000   -999.2500   -999.2500      7.5559     12.0403    231.1908
  3132.0000     17.4703     45.3693     31.3070      1.9342      0.1341      2.7462      2.8987      9.7190    -49.4002    -86.0602   1880.9104   -999.2500    116.0829     65.5280      0.0000   -999.2500   -999.2500      7.5376     12.6789    231.0346
  3132.5000     19.1538     42.1736     27.9221      1.9888      0.1536      2.6901      2.7874      8.4680    -44.8207    -85.8246   1895.6780   -999.2500    116.0102     65.8611      0.0000   -999.2500   -999.2500      7.5185     12.9145    230.8793
  3133.0000     20.2696     38.4310     25.5586      2.0528      0.1733      2.7205      2.7993      7.4936    -39.6044    -84.7860   1902.4663   -999.2500    115.9383     65.7093      0.0000   -999.2500   -999.2500      7.5418     12.8071    230.7250
  3133.5000     19.5542     34.4056     25.9989      2.1217      0.1907      2.8039      2.9289      9.1387    -46.1811    -82.9565   1897.0331   -999.2500    115.8663     65.2462      0.0000   -999.2500   -999.2500      7.5782     12.4796    230.5704
  3134.0000     18.7996     30.3081     28.6893      2.1917      0.2062      2.9415      3.1404     10.7657    -50.7125    -80.4810   1884.3107   -999.2500    115.7927     64.5793      0.0000   -999.2500   -999.2500      7.5899     12.0080    230.4144
  3134.5000     18.7574     26.4709     29.9904      2.2573      0.2207      3.1475      3.4314     11.1009    -49.2650    -77.5922   1872.3300   -999.2500    115.7180     63.7725      0.0000   -999.2500   -999.2500      7.5639     11.4374    230.2572
  3135.0000     18.1519     23.4311     29.5327      2.3093      0.2318      3.4345      3.8271     13.3645    -53.1083    -74.5321   1861.4790   -999.2500    115.6441     62.9087      0.0000   -999.2500   -999.2500      7.5796     10.8265    230.1008
  3135.5000     16.2723     21.1069     30.5394      2.3491      0.2394      3.8197      4.3656     15.5415    -54.8514    -71.3843   1850.4218   -999.2500    115.5705     62.0638      0.0000   -999.2500   -999.2500      7.6358     10.2290    229.9447
  3136.0000     14.4414     18.8089     34.3944      2.3884      0.2504      4.2897      5.0230     18.8045    -57.7652    -68.0892   1850.9949   -999.2500    115.4950     61.2982      0.0000   -999.2500   -999.2500      7.6888      9.6875    229.7867
  3136.5000     14.4316     16.6849     39.6675      2.4247      0.2675      4.8117      5.6808     17.7787    -51.0840    -64.7138   1874.2456   -999.2500    115.4171     60.6844      0.0000   -999.2500   -999.2500      7.7074      9.2535    229.6263
  3137.0000     14.4620     16.2861     46.8374      2.4315      0.2795      5.3563      6.2866     11.0777    -28.4023    -61.5982   1907.8334   -999.2500    115.3377     60.3121      0.0000   -999.2500   -999.2500      7.7221      8.9902    229.4644
  3137.5000     13.9144     19.3451     48.4207      2.3792      0.2709      5.9703      6.8917      8.5573    -14.0706    -59.1026   1927.8250   -999.2500    115.2579     60.2507      0.0000   -999.2500   -999.2500      7.7420      8.9468    229.3022
  3138.0000     12.8573     26.4180     45.3160      2.2583      0.2343      6.6223      7.5863      8.3464     -9.0443    -57.2936   1917.0232   -999.2500    115.1772     60.4970      0.0000   -999.2500   -999.2500      7.7498      9.1210    229.1389
  3138.5000     10.8881     36.5811     48.9922      2.0845      0.1721      7.2385      8.3646      9.5002    -10.6280    -55.9794   1869.3979   -999.2500    115.0961     60.9361      0.0000   -999.2500   -999.2500      7.7540      9.4315    228.9753
  3139.0000      9.9861     47.8854     58.0363      1.8912      0.0969      7.8448      9.0896     11.7114    -15.6622    -54.9611   1798.6488   -999.2500    115.0145     61.3530      0.0000   -999.2500   -999.2500      7.7381      9.7263    228.8113
  3139.5000     11.2676     58.0385     60.1960      1.7175      0.0286      8.5054      9.8854     10.9697     -9.9447    -54.1899   1734.9036   -999.2500    114.9334     61.5516      0.0000   -999.2500   -999.2500      7.7289      9.8668    228.6477
  3140.0000     13.4055     65.3791     61.3695      1.5920     -0.0174      9.1034     10.9975     13.5887    -15.6577    -53.7271   1700.5507   -999.2500    114.8530     61.4302      0.0000   -999.2500   -999.2500      7.7206      9.7809    228.4847
  3140.5000     13.5601     69.5188     71.8281      1.5212     -0.0387      9.6798     12.1552     18.9396    -26.2354    -53.5905   1695.2406   -999.2500    114.7727     60.9839      0.0000   -999.2500   -999.2500      7.7182      9.4653    228.3220
  3141.0000     11.4171     70.8685     79.9865      1.4981     -0.0420     10.1706     12.8261     21.2532    -28.8072    -53.6562   1704.7012   -999.2500    114.6928     60.3700      0.0000   -999.2500   -999.2500      7.7201      9.0311    228.1595
  3141.5000      9.6412     69.7124     80.3749      1.5179     -0.0315     10.5229     12.8198     20.6373    -26.3266    -53.7434   1719.9603   -999.2500    114.6128     59.6996      0.0000   -999.2500   -999.2500      7.7274      8.5570    227.9971
  3142.0000      9.0851     66.1725     76.5728      1.5785     -0.0078     10.7700     12.4010     16.3884    -16.4089    -53.8086   1741.1240   -999.2500    114.5326     58.7349      0.0000   -999.2500   -999.2500      7.7387      7.8748    227.8344
  3142.5000      8.8923     60.7647     70.5639      1.6709      0.0266     10.8884     11.6939     13.7121     -9.0127    -53.9909   1768.7064   -999.2500    114.4520     57.1765      0.0000   -999.2500   -999.2500      7.7405      6.7726    227.6713
  3143.0000      9.3465     54.1013     64.2379      1.7849      0.0712     10.7669     10.8616     12.2150     -4.9321    -54.3911   1810.3048   -999.2500    114.3710     55.2231      0.0000   -999.2500   -999.2500      7.7400      5.3911    227.5078
  3143.5000     10.5445     46.3811     60.3083      1.9169      0.1273     10.5694     10.1975     10.8342     -0.9670    -54.9048   1874.3424   -999.2500    114.2902     53.9293      0.0000   -999.2500   -999.2500      7.7483      4.4762    227.3445
  3144.0000     12.2167     37.9593     58.4910      2.0609      0.1846     10.3398      9.9239     10.0843      0.9781    -55.3686   1933.2003   -999.2500    114.2091     54.4881      0.0000   -999.2500   -999.2500      7.7508      4.8713    227.1809
  3144.5000     13.0982     29.7477     55.7304      2.2013      0.2230     10.1144     10.0897     10.5950     -1.8146    -55.7728   1931.8503   -999.2500    114.1278     56.5234      0.0000   -999.2500   -999.2500      7.7474      6.3108    227.0171
  3145.0000     12.5471     22.5178     53.3418      2.3249      0.2350      9.9414     10.5162     12.7724     -9.7940    -56.2549   1857.6552   -999.2500    114.0465     58.3677      0.0000   -999.2500   -999.2500      7.7510      7.6151    226.8533
  3145.5000     11.9652     16.3306     55.2649      2.4307      0.2349      9.7858     10.9499     17.1447    -21.9179    -56.9269   1763.7800   -999.2500    113.9653     59.1182      1.0000   -999.2500   -999.2500      7.7605      8.1458    226.6896
  3146.0000     11.0230     11.1580     63.2173      2.5192      0.2424      9.6086     11.1413     29.1399    -43.3644    -57.7669   1711.7793   -999.2500    113.8837     59.0032      0.0000   -999.2500   -999.2500      7.7673      8.0645    226.5255
  3146.5000     10.2868      7.9869     70.3022      2.5734      0.2608      9.4121     10.9813     27.7974    -42.3287    -58.6951   1722.3669   -999.2500    113.8018     58.4491      0.0000   -999.2500   -999.2500      7.7690      7.6726    226.3611
  3147.0000     10.7637      8.1354     69.8751      2.5709      0.2781      9.1774     10.4038     18.0177    -26.3681    -59.6657   1777.9954   -999.2500    113.7196     57.8189      0.0000   -999.2500   -999.2500      7.7693      7.2269    226.1965
  3147.5000     11.3551     11.3968     68.6506      2.5151      0.2848      8.8869      9.8105     13.0471    -15.0084    -60.6422   1848.7092   -999.2500    113.6376     57.5048      0.0000   -999.2500   -999.2500      7.7556      7.0048    226.0319
  3148.0000     11.4067     16.6349     74.1912      2.4255      0.2798      8.5536      9.3219     10.4629     -7.8751    -61.5318   1914.6733   -999.2500    113.5556     57.7859      0.0000   -999.2500   -999.2500      7.7252      7.2036    225.8675
  3148.5000     11.6214     23.6864     77.7234      2.3050      0.2604      8.1595      8.8564     13.1651    -18.6982    -62.1476   1962.0869   -999.2500    113.4749     58.6767      0.0000   -999.2500   -999.2500      7.6896      7.8336    225.7042
  3149.0000     12.4730     32.8423     70.8505      2.1484      0.2194      7.7579      8.3203     15.5396    -27.1528    -62.2535   1969.8329   -999.2500    113.3955     59.8686      0.0000   -999.2500   -999.2500      7.6705      8.6765    225.5423
  3149.5000     13.8468     42.9572     57.4277      1.9754      0.1595      7.4836      7.8482     15.3676    -28.1246    -61.7216   1928.2421   -999.2500    113.3174     60.7859      0.0000   -999.2500   -999.2500      7.6879      9.3252    225.3818
  3150.0000     14.7155     51.5843     45.7720      1.8279      0.0981      7.4027      7.5943     18.4852    -35.7691    -60.6481   1859.0803   -999.2500    113.2392     60.9377      0.0000   -999.2500   -999.2500      7.7165      9.4326    225.2210
  3150.5000     13.7586     56.5058     40.4393      1.7438      0.0569      7.4766      7.5865     18.0251    -34.3958    -59.2689   1800.8533   -999.2500    113.1597     60.3189      0.0000   -999.2500   -999.2500      7.7268      8.9949    225.0591
  3151.0000     12.0166     56.6963     42.6703      1.7405      0.0506      7.6996      7.8408     17.0813    -31.1449    -57.7704   1783.6577   -999.2500    113.0794     59.3827      0.0000   -999.2500   -999.2500      7.7353      8.3329    224.8963
  3151.5000     11.2351     52.6273     47.9830      1.8101      0.0790      8.0186      8.3211     13.5345    -20.4610    -56.2156   1812.8527   -999.2500    112.9990     58.6879      0.0000   -999.2500   -999.2500      7.7376      7.8415    224.7334
  3152.0000     11.4329     46.0336     52.1110      1.9228      0.1261      8.3024      9.0314     11.6195    -13.1383    -54.6121   1864.7910   -999.2500    112.9182     58.5860      0.0000   -999.2500   -999.2500      7.7381      7.7695    224.5701
  3152.5000     11.5559     39.1705     51.7172      2.0402      0.1697      8.6042      9.9207     14.3892    -20.0991    -52.9857   1902.1575   -999.2500    112.8373     59.0493      0.0000   -999.2500   -999.2500      7.7309      8.0971    224.4068
  3153.0000     10.8327     33.9923     49.0683      2.1287      0.1959      8.8070     10.5308     21.2372    -34.4044    -51.4401   1907.9081   -999.2500    112.7567     59.7269      0.0000   -999.2500   -999.2500      7.7239      8.5763    224.2436
  3153.5000     10.1252     31.7265     44.8465      2.1675      0.2043      8.9180     10.4520     21.8732    -35.0682    -50.2063   1900.2155   -999.2500    112.6764     60.1297      0.0000   -999.2500   -999.2500      7.7355      8.8612    224.0809
  3154.0000     10.4785     32.9510     40.5389      2.1465      0.1975      9.0076     10.2007     12.2261    -11.9409    -49.5661   1896.9109   -999.2500    112.5961     59.9867      0.0000   -999.2500   -999.2500      7.7547      8.7601    223.9180
  3154.5000     11.3679     37.4118     44.8580      2.0703      0.1739      9.0545     10.1954      8.7858      1.1776    -49.6768   1888.3262   -999.2500    112.5149     59.7231      0.0000   -999.2500   -999.2500      7.7660      8.5737    223.7543
  3155.0000     11.7533     43.6493     56.7119      1.9636      0.1372      8.9655     10.3592     10.9878     -7.9503    -50.5307   1864.3506   -999.2500    112.4329     59.9945      0.0000   -999.2500   -999.2500      7.7266      8.7656    223.5899
  3155.5000     11.4886     49.6490     62.9271      1.8610      0.0993      8.7663     10.3550     15.4696    -22.1994    -52.0020   1832.9695   -999.2500    112.3518     60.5829      0.0000   -999.2500   -999.2500      7.6942      9.1817    223.4262
  3156.0000     11.2670     53.7720     53.8074      1.7905      0.0718      8.5393      9.8990     24.9451    -41.9007    -53.7695   1807.1240   -999.2500    112.2724     60.3788      0.0000   -999.2500   -999.2500      7.6427      9.0373    223.2643
  3156.5000     11.3092     54.9173     38.8702      1.7709      0.0636      8.5158      9.4407     20.3746    -34.0977    -55.3392   1798.4150   -999.2500    112.1946     58.4324      0.0000   -999.2500   -999.2500      7.6151      7.6608    223.1040
  3157.0000     11.1518     52.5767     30.0006      1.8109      0.0803      8.6931      9.2410     20.6998    -33.9115    -56.3068   1816.2393   -999.2500    112.1188     55.2552      0.0000   -999.2500   -999.2500      7.6277      5.4139    222.9457
  3157.5000     11.1569     47.2553     30.2527      1.9019      0.1193      8.9350      9.2776     27.7435    -44.2861    -56.5265   1861.3030   -999.2500    112.0429     53.0308      0.0000   -999.2500   -999.2500      7.6484      3.8408    222.7874
  3158.0000     11.0846     40.7605     36.0548      2.0130      0.1665      9.1022      9.4576     23.7192    -37.4358    -56.0837   1916.7281   -999.2500    111.9662     53.2690      0.0000   -999.2500   -999.2500      7.6979      4.0092    222.6282
